file_name,row_label,label,native_value,migrant_value
Alex_PT.xlsx,dt,deaths,1.1108830695505747,0.3648269859901626
Alex_PT.xlsx,mt,migrations,0.4297901766404147,3.9050567435014942
Alex_PT.xlsx,et,emigrations,0.25680928333833375,0.5396515822688461
Alex_PT.xlsx,l,life expectancy,82.75344304,161.8497914
AT_20260520_V3_Claude.xlsx,pt,populations,71.77368839886604,28.22631160113395
AT_20260520_V3_Claude.xlsx,bt,births,13639.623692765745,25042.099586987235
AT_20260520_V3_Claude.xlsx,f,fertility (official),1.216,1.578
AT_20260520_V3_Claude.xlsx,dt,deaths,1.1067265408194507,0.5943296582402233
AT_20260520_V3_Claude.xlsx,mt,migrations,-0.10241352340241039,2.726139179995333
AT_20260520_V3_Claude.xlsx,l,life expectancy,82.10439093986089,82.131403702725
FR_20260522_V1.1_Claude.xlsx,pt,populations,78.20844451283779,21.791555487162213
FR_20260522_V1.1_Claude.xlsx,bt,births,17554.02525233752,22633.28675926687
FR_20260522_V1.1_Claude.xlsx,f,fertility (official),1.7,2.3
FR_20260522_V1.1_Claude.xlsx,dt,deaths,0.9889291303591605,0.7366532561345024
FR_20260522_V1.1_Claude.xlsx,mt,migrations,-0.13086517469832665,1.309308295010389
FR_20260522_V1.1_Claude.xlsx,l,life expectancy,82.94608802418918,82.88762383757067
Matthias_AT.xlsx,pt,populations,74.78269414494336,25.21730585505664
Matthias_AT.xlsx,bt,births,13950.404545380032,24764.500923461932
Matthias_AT.xlsx,fc,fertility (calculated),1.4166851638126225,1.2788553357244783
Matthias_AT.xlsx,dt,deaths,0.9410891224239115,0.9410891224239113
Matthias_AT.xlsx,mt,migrations,0.1403836382855709,5.309929468000815
Matthias_AT.xlsx,et,emigrations,0.21275747682927545,2.3237717516961887
Matthias_AT.xlsx,l,life expectancy,82.11436156258577,82.67028022289671
Matthias_AT_befuellt_v2_IFR.xlsx,pt,populations,71.77713509516416,28.222864904835845
Matthias_AT_befuellt_v2_IFR.xlsx,bt,births,14885.541365292143,20741.402505992297
Matthias_AT_befuellt_v2_IFR.xlsx,f,fertility (official),1.216,1.578
Matthias_AT_befuellt_v2_IFR.xlsx,fc,fertility (calculated),1.3623231873699164,1.3831789372507604
Matthias_AT_befuellt_v2_IFR.xlsx,dt,deaths,1.1066733964543793,0.5944022403058576
Matthias_AT_befuellt_v2_IFR.xlsx,mt,migrations,0.11678413499000836,4.798026903549194
Matthias_AT_befuellt_v2_IFR.xlsx,et,emigrations,0.2180263382724159,2.074521220918922
Matthias_AT_befuellt_v2_IFR.xlsx,l,life expectancy,82.07457193036244,82.10145312451242
Matthias_CH.xlsx,pt,populations,72.60103795933037,27.39896204066963
Matthias_CH.xlsx,bt,births,81214.91527513062,99668.18373539056
Matthias_CH.xlsx,fc,fertility (calculated),1.40260305545283,1.54443693279998
Matthias_CH.xlsx,dt,deaths,0.9701054961383418,0.3304584723181047
Matthias_CH.xlsx,mt,migrations,0.35904114673539955,5.753433219564755
Matthias_CH.xlsx,et,emigrations,0.43300547043504317,3.775210815972334
Matthias_CH.xlsx,l,life expectancy,84.1974668326247,84.0596846309188
Matthias_DE.xlsx,pt,populations,68.86036477029626,31.139635229703753
Matthias_DE.xlsx,bt,births,10816.073391973612,15534.1809905031
Matthias_DE.xlsx,f,fertility (official),1.35,1.35
Matthias_DE.xlsx,fc,fertility (calculated),1.2767145409565694,2.1876069382309082
Matthias_DE.xlsx,dt,deaths,1.6855843996278934,0.17170470423847228
Matthias_DE.xlsx,mt,migrations,0.14447282045881388,3.971610386585936
Matthias_DE.xlsx,et,emigrations,0.2609107823003878,1.287609455053563
Matthias_DE.xlsx,l,life expectancy,81.24985694978321,81.17482533768049
Matthias_DE_v4_Claude_befuellt.xlsx,pt,populations,69.00998840089555,30.990011599104452
Matthias_DE_v4_Claude_befuellt.xlsx,bt,births,15193.014832136425,17165.64610436694
Matthias_DE_v4_Claude_befuellt.xlsx,fc,fertility (calculated),1.088856876946738,1.8665812000701205
Matthias_DE_v4_Claude_befuellt.xlsx,dt,deaths,1.4970756932589064,0.5571152383310851
Matthias_DE_v4_Claude_befuellt.xlsx,mt,migrations,0.14992117423891463,3.7192986438983615
Matthias_DE_v4_Claude_befuellt.xlsx,et,emigrations,0.234930381442893,1.2709969349704562
Matthias_DE_v4_Claude_befuellt.xlsx,l,life expectancy,80.88281075353711,80.80483966952691
Matthias_DE_v5_Claude_DE_befuellt_neue_vorlage.xlsx,pt,populations,69.00998840089555,30.990011599104452
Matthias_DE_v5_Claude_DE_befuellt_neue_vorlage.xlsx,f,fertility (official),1.231,1.838
Matthias_DE_v5_Claude_DE_befuellt_neue_vorlage.xlsx,fc,fertility (calculated),1.088856876946738,1.8665812000701205
Matthias_DE_v5_Claude_DE_befuellt_neue_vorlage.xlsx,dt,deaths,1.4970756932589064,0.5571152383310851
Matthias_DE_v5_Claude_DE_befuellt_neue_vorlage.xlsx,mt,migrations,0.14992117423891463,3.7192986438983615
Matthias_DE_v5_Claude_DE_befuellt_neue_vorlage.xlsx,et,emigrations,0.234930381442893,1.2709969349704562
